_id,type,sourceId,url,firstPublishDate,lastPublishDate,lastModifiedDate,path,source,location,byLine,headline,body,section,mappedSection,thumbnail,livestorySourceId
h_42614e547e9d2bd55be921c7a88c5d74,article,article_8AD7E6DD-57B3-3085-BCBD-571980ACEAEA,https://www.cnn.com/world/live-news/coronavirus-pandemic-04-08-20/index.html,2020-04-08T00:27:52.465Z,2020-04-09T01:35:28.792Z,2020-04-09T01:35:28.792Z,/world/live-news/coronavirus-pandemic-04-08-20,cnn,,"By Julia Hollingsworth, Ben Westcott, Adam Renton, Jack Guy, Fernando Alfonso III, Meg Wagner and Mike Hayes, CNN",April 8 coronavirus news,"Our live coverage of the coronavirus pandemic has moved here. Outdoor meeting places used for recreation in Nevada will be closed until further notice in order to curb the spread of Covid-19, Gov. Steve Sisolak said Thursday. The order includes public gyms, swimming pools and golf courses. Sisolak said people can continue to play sports on their own private property. Additionally, as most Christian denominations begin to celebrate the Easter week, Sisolak is prohibiting public worship services, except those that can be done with no more than 10 people. “This wasn’t easy,” Gov. Sisolak said in a Wednesday news conference.",world,WORLD,https://cdn.cnn.com/cnnnext/dam/assets/200308142028-01-coronavirus-microscope-image-story-body.jpg,livestory_38813e3f-4bdf-4b43-8001-e5d505ce94da
h_45a21252f6605b9ca5f8cb03f089f62c,gallery,gallery_2A83BAD4-2BAB-7235-BADB-06236A0D468C,https://www.cnn.com/2015/04/29/politics/gallery/bernie-sanders-political-career/index.html,2015-04-29T19:12:33Z,2020-04-08T15:32:31Z,2020-04-08T15:32:31Z,/2015/04/29/politics/gallery/bernie-sanders-political-career,cnn,,,In photos: Former presidential candidate Bernie Sanders,"US Sen. Bernie Sanders speaks at a campaign rally in Chicago in March 2019. Sanders, an independent from Vermont, is the longest-serving independent in the history of Congress. Sanders, right, leads a sit-in organized by the Congress of Racial Equality in 1962. The demonstration was staged to oppose housing segregation at the University of Chicago. It was Chicago's first civil rights sit-in. Sanders takes the oath of office to become the mayor of Burlington, Vermont, in 1981. He ran as an independent and won the race by 10 votes. Sanders, right, tosses a baseball before a minor-league game in Vermont",politics,POLITICS,https://cdn.cnn.com/cnnnext/dam/assets/190410093637-01-bernie-sanders-lead-image-story-body.jpg,
h_e536a525fb3cc293d8e2944230b6790f,article,article_E44826FB-2203-E3FE-D25D-3BACD5754328,https://www.cnn.com/2020/04/08/world/africa/ghana-burial-traditions-intl/index.html,2020-04-08T10:40:55Z,2020-04-08T11:24:13Z,2020-04-08T11:24:13Z,/2020/04/08/world/africa/ghana-burial-traditions-intl,cnn,"Accra, Ghana","Zaina Adamu, CNN","Ghana's lavish funerals can last up to seven days. Now, a centuries-old tradition has gone online","Funerals are a big deal in Ghana and it is not uncommon, in some parts, for a ceremony to last up to seven days, drawing thousands of crowds adorned in flowing red and black robes and gold jewelry. Some families even hire professional mourners to cry at the funeral of their loved one because ""it serves as a reward to the person who has died,"" says Adwoa Yeboah Agyei, who owns The Funeral Shop and Services, a franchise with locations across Accra. Ghanaian funerals are heavily symbolic and rituals involved include giving offerings to the spirits of the ancestors and",africa,WORLD,https://cdn.cnn.com/cnnnext/dam/assets/180911155230-02-kofi-annan-ghana-burial-story-body.jpg,
h_f4836feb1b87968e5762e835e285ba17,article,article_4BDE3B8D-DBF8-A9B8-8AFE-51FCEE8A71DD,https://www.cnn.com/world/live-news/coronavirus-pandemic-04-07-20/index.html,2020-04-07T00:17:13.195Z,2020-04-08T01:24:51.314Z,2020-04-08T01:24:51.314Z,/world/live-news/coronavirus-pandemic-04-07-20,cnn,,"By Meg Wagner, Mike Hayes, Amy Woodyatt, Jessie Yeung, Helen Regan and Adam Renton, CNN",April 7 coronavirus news,"Our live coverage of the coronavirus pandemic has moved here. In a brief statement released Tuesday, Beijing authorities said Ren Zhiqiang, a real estate tycoon with close ties to senior Chinese officials, has been placed under investigation for alleged ""serious violations"" of laws and Communist Party regulations. The statement did not give other details. Ren, 69, was born into a family of Communist ruling elite and is known for his outspoken style. After allegedly penning a scathing article on President Xi Jinping's handling of the coronavirus crisis, he reportedly disappeared last month with rumors swirling about his detention by the",world,WORLD,https://cdn.cnn.com/cnnnext/dam/assets/200130165125-corona-virus-cdc-image-story-body.jpg,livestory_4801f264-9284-4562-bcde-7f8fafe64c93
h_788692ef040d1af5f4c179e993580b9c,article,article_292D34FF-BCEA-7433-D1CB-4FE9B899290B,https://www.cnn.com/2020/04/06/us/surgeon-francis-robicsek-buried-scrubs-trnd/index.html,2020-04-07T03:37:55Z,2020-04-07T03:37:55Z,2020-04-07T03:37:55Z,/2020/04/06/us/surgeon-francis-robicsek-buried-scrubs-trnd,cnn,,"By Alicia Lee, CNN","Renowned surgeon, known for his generosity and humanitarian work, asked to be buried in his scrubs","Dr. Francis Robicsek, who died Friday at the age of 94, was known to his Charlotte, North Carolina, community as a hero, saving many lives during his long career as a heart surgeon. So instead of being buried in a traditional suit, the late doctor will be put to rest on Monday wearing the clothes that made him the hero that he was: his scrubs. According to The Charlotte Observer, the acclaimed surgeon requested to be buried in scrubs, considered the uniform of doctors everywhere. ""That's how he saw himself,"" Dr. Geoffrey Rose, president of Sanger Heart & Vascular institute,",us,US,https://cdn.cnn.com/cnnnext/dam/assets/200406161335-02-surgeon-francis-robicsek-story-body.jpg,
h_052f836aa4eb6ddef5d7831fd54d6de4,article,article_C71FD94B-2206-9FB4-2FFD-4CC265091EDA,https://www.cnn.com/world/live-news/coronavirus-pandemic-04-06-20/index.html,2020-04-06T00:00:31.227Z,2020-04-07T01:18:07.886Z,2020-04-07T01:18:07.886Z,/world/live-news/coronavirus-pandemic-04-06-20,cnn,,"By Helen Regan, Jessie Yeung, Adam Renton, Amy Woodyatt and Meg Wagner, CNN",Coronavirus pandemic upends daily life,"Our live coverage of the coronavirus pandemic has moved here. Colombian President Iván Duque announced that he will extend the nationwide isolation order until April 26. In a tweet, Duque said the measures taken to slow the spread of coronavirus ""have been positive.” ""Our challenge is to continue saving lives."" Duque added. The order for “mandatory preventive isolation” took effect on March 25 and was initially scheduled until April 13. ##Health## ##Daily Life## All 10 million residents in Los Angeles County are now eligible to apply for a coronavirus test. Mayor Eric Garcetti said at a news conference today that",world,WORLD,https://cdn.cnn.com/cnnnext/dam/assets/200213175741-04-coronavirus-0213-story-body.jpg,livestory_177db455-f897-4e5d-873b-ae7a20880d1d
h_63e82d1cc08664bb71a061b332a05236,article,article_D312C409-BA93-4BE0-9C00-47C23EF37CBF,https://www.cnn.com/world/live-news/coronavirus-pandemic-04-05-20/index.html,2020-04-05T00:26:50.729Z,2020-04-06T01:30:31.060Z,2020-04-06T01:30:31.060Z,/world/live-news/coronavirus-pandemic-04-05-20,cnn,,"By Joshua Berlinger, Jenni Marsh, Rob Picheta, Peter Wilkinson, Fernando Alfonso III and Amir Vera, CNN",April 5 coronavirus news,"Our live coverage of the coronavirus pandemic has moved here. A third passenger from the Coral Princess cruise ship has died after being transported by a private ambulance to a hospital in Hialeah, Florida, according to a press release from the office of Miami-Dade County Mayor Carlos Gimenez. The Coral Princess departed Santiago, Chile, on March 5. Princess Cruises announced operations were halting one week later. On Saturday, Princess Cruises confirmed the ship arrived in Miami, Florida. The cruise line said Saturday that disembarkation of guests is expected to take several days due to limited flight availability and passengers ""requiring",world,WORLD,https://cdn.cnn.com/cnnnext/dam/assets/200130165125-corona-virus-cdc-image-story-body.jpg,livestory_e184b7f8-db0b-4d84-9087-5cf1aeab88a6
h_045e59a2cabd436bb9ef47dccf2be5c4,article,article_EAFF735B-B081-FEF4-B0F4-38453E430D04,https://www.cnn.com/world/live-news/coronavirus-pandemic-04-02-20-intl/index.html,2020-04-02T00:24:43.775Z,2020-04-03T03:23:42.758Z,2020-04-03T03:23:42.758Z,/world/live-news/coronavirus-pandemic-04-02-20-intl,cnn,,"By Ben Westcott, Helen Regan, Adam Renton, Rob Picheta, Meg Wagner and Mike Hayes, CNN",April 2 coronavirus news,"Our live coverage of the coronavirus pandemic has moved here. Singapore recorded 49 new cases of the novel coronavirus on Thursday, only eight of which had a travel history to Europe, North America or other parts of Asia. Some 26 of the remaining new cases are linked to previous patients or community infection clusters, according to a Ministry of Health news release. Fifteen of the new infections are currently unlinked and contact tracing is ongoing. Overall, there have been 1,049 recorded cases of the novel coronavirus in Singapore since the outbreak began. Like many other Asian countries, Singapore is currently",world,WORLD,https://cdn.cnn.com/cnnnext/dam/assets/200130165125-corona-virus-cdc-image-story-body.jpg,livestory_06599cad-e51c-477d-b2b3-7bd1ac22b15b
h_2c32ccc3ae8ee738af5f0b57e5c4406a,article,article_A7CFE649-796F-5A03-2AF9-29390D48AF5D,https://www.cnn.com/2020/03/30/politics/trump-health-experts-extend-coronavirus-guidelines/index.html,2020-03-30T11:08:01Z,2020-03-30T19:54:38Z,2020-03-30T19:54:38Z,/2020/03/30/politics/trump-health-experts-extend-coronavirus-guidelines,cnn,,"By Kevin Liptak and Kaitlan Collins, CNN",Trump's path to extending coronavirus guidelines was led by health experts and the scenes at one New York hospital,"There were the dire predictions from his health team. There were the late-night pleas from his staunchest allies. There was the line ticking upward, never seeming to curve, let alone flatten. But as President Donald Trump was weighing last week whether to quickly return the country to normal after 15 days of virtual shutdown, it was the images from his own borough in New York City that seemed to drive home the still-worsening severity of the coronavirus pandemic. Elmhurst Hospital in Queens has become an apocalyptic illustration of a nation in crisis, its doctors and nurses struggling to keep up",politics,POLITICS,https://cdn.cnn.com/cnnnext/dam/assets/200327030752-coronavirus-us-new-york-0326-story-body.jpg,
h_d796e170c900b46fb0d2d6d329761879,article,article_BEB27F27-C4C2-BD69-2786-15AF6956E905,https://www.cnn.com/2020/03/28/asia/domestic-helpers-coronavirus-hnk-intl/index.html,2020-03-29T00:32:27Z,2020-03-30T06:58:56Z,2020-03-30T06:58:56Z,/2020/03/28/asia/domestic-helpers-coronavirus-hnk-intl,cnn,,"By Rebecca Wright, CNN",Hong Kong asked domestic workers to stay in to stop the spread of coronavirus. But some got infected at home by their employers,"When the coronavirus outbreak reached Hong Kong, domestic worker Jinkie Alhambra followed guidance from the government and stayed home on her day off. But she ended up getting infected anyway, inside the apartment where she lives with her employer. ""That's the irony of it,"" the 48-year-old Filipina said during a Skype interview from a hospital. ""(I was) kind of frustrated but you have to move on, to face it, you can't hold a grudge."" Foreign domestic workers are required to live with their employers by law in Hong Kong. Days off are often spent with friends in public spaces but",asia,WORLD,https://cdn.cnn.com/cnnnext/dam/assets/200327102315-20200327-hong-kong-philippines-helper-02-story-body.jpg,
h_8946dd900083ecaa36cf5df287efeb09,article,article_0C07CD80-2307-3D26-0BDA-23A5649ACBBB,https://www.cnn.com/world/live-news/coronavirus-outbreak-03-29-20-intl-hnk/index.html,2020-03-29T00:20:43.785Z,2020-03-30T01:57:05.954Z,2020-03-30T01:57:05.954Z,/world/live-news/coronavirus-outbreak-03-29-20-intl-hnk,cnn,,"By Ben Westcott, Jenni Marsh, Amy Woodyatt and Amir Vera, CNN",March 29 coronavirus news,"Our live coverage of the coronavirus pandemic has moved here. President Donald Trump described a grim scene of Elmhurst Hospital in Queens, including body bags and refrigerated trucks to take away bodies. ""I've been watching them bringing in trailer trucks. Freezer trucks. Freezer trucks, because they can’t handle the bodies because there are so many of them,"" Trump said. Trump added that he has never seen anything like this in this country. This is in my community in Queens, New York. I have seen things that I’ve never seen before. I mean I've seen them, but I’ve seen them on",world,WORLD,https://cdn.cnn.com/cnnnext/dam/assets/200329082823-coronavirus-italy-story-body.jpg,livestory_6d90746d-c180-47fa-b523-02d2e60dcf6e
h_b4c4928ecf990032909dc14ec4a869a7,article,article_C06CBDDC-A015-66C7-EEF3-1E9E0B5796ED,https://www.cnn.com/world/live-news/coronavirus-outbreak-03-28-20-intl-hnk/index.html,2020-03-28T00:46:26.907Z,2020-03-29T19:33:56.317Z,2020-03-29T19:33:56.317Z,/world/live-news/coronavirus-outbreak-03-28-20-intl-hnk,cnn,,"By James Griffiths, Brett McKeehan, Veronica Rocha, Amy Woodyatt and Amir Vera, CNN",March 28 coronavirus news,"Our live coverage of the coronavirus pandemic has moved here. The Zaandam cruise ship has been given permission to cross the Panama Canal and will then head toward Florida, according to a press release issued by the Panama Canal Saturday. The green light comes a day after the Panama Canal said on Twitter the Zaandam would not be able to use the canal to get to Florida because the ship had passengers on board who tested positive for coronavirus. Four ""older"" guests have died on the Zaandam and two others have tested positive for coronavirus. The cause and manner of",world,WORLD,https://cdn.cnn.com/cnnnext/dam/assets/200327144920-03-cnn-gfx-coronavirus-story-body.jpg,livestory_36a7818d-5f86-480a-926b-d0df50715333
h_28ca1523a03b2af15333896d803ff579,article,article_F39C1DE4-951B-1743-D7BA-188960EDDACF,https://www.cnn.com/2020/03/27/opinions/womens-history-month-trailblazers-amid-coronavirus-schnall/index.html,2020-03-27T11:00:31Z,2020-03-28T21:43:50Z,2020-03-28T21:43:50Z,/2020/03/27/opinions/womens-history-month-trailblazers-amid-coronavirus-schnall,cnn,,Opinion by Marianne Schnall,How history can bring us hope right now,"In 2020, Women's History Month comes amid a time of social upheaval and global fear over the coronavirus pandemic and resulting political turmoil. While for many the 2020 presidential race is now an afterthought, this Women's History Month does also mark the departure of the last remaining women candidates from the 2020 presidential field -- during an election year that also marks the centennial of women's suffrage. As Women's History Month comes to a close, many of us are afraid, angry and anxious about what's next -- and there's arguably never been a more significant time to consider how women's",opinions,OPINION,https://cdn.cnn.com/cnnnext/dam/assets/200326161214-margaret-chase-smith-restricted-story-body.jpg,
h_0cf2c95c1461c3c4a352f2bec76a648e,article,article_1844ADA4-DF6A-2DA6-5231-17E8EB8D73FA,https://www.cnn.com/2020/03/26/middleeast/israel-muslim-jew-coronavirus-paramedic-intl/index.html,2020-03-26T18:38:05Z,2020-03-26T18:38:05Z,2020-03-26T18:38:05Z,/2020/03/26/middleeast/israel-muslim-jew-coronavirus-paramedic-intl,cnn,Jerusalem,"By Oren Liebermann and Michael Schwartz, CNN",Muslim and Jewish paramedics pause to pray together. One of many inspiring moments in the coronavirus crisis,"There was barely any time to pause. Avraham Mintz and Zoher Abu Jama just finished responding to a call regarding a 41-year-old woman having respiratory problems in the southern Israeli city of Be'er Sheva. Before that, they were checking on a 77-year-old man. There would be more calls ahead. Of that, there was no doubt. As the clock neared six in the afternoon, Mintz and Abu Jama realized it may be their only break of the shift. The two members of Magen David Adom (MDA), Israel's emergency response service, paused to pray. Mintz, a religious Jew, stood facing Jerusalem, his",middleeast,WORLD,https://cdn.cnn.com/cnnnext/dam/assets/200326123906-israel-emergency-services-praying-story-body.jpg,
h_6c01b897185acda627dac2ffcd1397b6,article,article_5166804E-AB16-3FED-5C9A-04DC0196566F,https://www.cnn.com/world/live-news/coronavirus-outbreak-03-23-20-intl-hnk/index.html,2020-03-23T01:31:05.497Z,2020-03-24T01:46:11.857Z,2020-03-24T01:46:11.857Z,/world/live-news/coronavirus-outbreak-03-23-20-intl-hnk,cnn,,"By Julia Hollingsworth, James Griffiths, Adam Renton, Meg Wagner, Mike Hayes and Amy Woodyatt, CNN",March 23 coronavirus news,"Our live coverage of the coronavirus pandemic has moved here. Amazon says it has removed more than half a million listings that it believes are engaging in price gouging during the coronavirus pandemic. The online giant also says it has suspended nearly 4,000 accounts in the US for violating the company’s rules on pricing. In its corporate blog, Amazon says it is monitoring sellers to make sure they are not price gouging or making false claims related to Covid-19. Amazon says it has reached out to every state attorney general to help monitor price gouging. “We are also proactively sharing",world,WORLD,https://cdn.cnn.com/cnnnext/dam/assets/200213175739-03-coronavirus-0213-story-body.jpg,livestory_9cde6955-9f0d-440b-bd87-18d77447a548
h_301f2a0ac7cb4675dede276a1a6cfb0b,article,article_202ACD39-D20C-BC21-5CBD-FD8B50DB5756,https://www.cnn.com/2020/03/22/opinions/stephen-king-didnt-write-this-script-opinion-weekly-column-galant/index.html,2020-03-22T12:10:27Z,2020-03-23T02:36:56Z,2020-03-23T02:36:56Z,/2020/03/22/opinions/stephen-king-didnt-write-this-script-opinion-weekly-column-galant,cnn,,"By Richard Galant, CNN",Stephen King didn't write this script,"Deserted streets. Empty stores and restaurants. Canceled birthday parties, weddings and graduation ceremonies. Hospitals bracing for a wave of patients needing care. At moments this week, it felt like we were living in a sci-fi novel -- and not a hopeful one. But this wasn't Stephen King. It was reality in America — ""social distancing"" to slow the spread of the Covid-19 virus. And it may take weeks before we know how well it works. King wrote a chilling fantasy about life in a post-pandemic world back in 1978, ""The Stand."" Earlier this month, he commented, reassuringly, on Twitter: ""No,",opinions,OPINION,https://cdn.cnn.com/cnnnext/dam/assets/200320214319-03-opinion-weekly-column-story-body.jpg,
h_f2c46492c4bf9ada6214ae86eb5c29b9,article,article_B16DE6F6-6496-F1F3-0ABE-E0B06EEC9E73,https://www.cnn.com/world/live-news/coronavirus-outbreak-03-16-20-intl-hnk/index.html,2020-03-16T00:30:10.004Z,2020-03-17T02:14:54.538Z,2020-03-17T02:14:54.538Z,/world/live-news/coronavirus-outbreak-03-16-20-intl-hnk,cnn,,"By Ben Westcott, Helen Regan, Adam Renton, Meg Wagner and Veronica Rocha, CNN","Live updates: Coronavirus deaths pass 6,500 worldwide","Our live coverage of the coronavirus pandemic has moved here. Malaysia will impose a nationwide movement control order from Wednesday until the end of the month to combat spread of coronavirus, Prime Minister Tan Sri Muhyiddin Yassin announced Monday night. The order includes a ""comprehensive restriction on movements and public gatherings"" including a ban on all religious, sports, social, and cultural activities, reported the state-run Bernama News Agency. All houses of worship and business premises will be closed, except for supermarkets, wet markets, grocery shops and convenience stores selling daily necessities. Most government premises, except those providing essential services such",world,WORLD,https://cdn.cnn.com/cnnnext/dam/assets/200308142028-01-coronavirus-microscope-image-story-body.jpg,livestory_d250ed0c-70f5-49e0-a223-31c709c611af
h_b8ca5fa6ae40f8625592c0c78e52507e,article,article_9297B908-5271-FD6C-8139-E3EA8D6258B1,https://www.cnn.com/2020/03/16/opinions/stop-buying-toilet-paper-think-about-what-really-matters-lynn-smith/index.html,2020-03-16T16:22:47Z,2020-03-16T20:16:08Z,2020-03-16T20:16:08Z,/2020/03/16/opinions/stop-buying-toilet-paper-think-about-what-really-matters-lynn-smith,cnn,,"By Lynn Smith, HLN",Stop buying toilet paper. Start thinking about what really matters,"This weekend we went on a nature hike and had a picnic in the middle of the woods. Not because that's something we would ever have done a week ago but because it was the only option other than staying home. Covid-19 single-handedly shuttered the world as we know it. Schools shut down, businesses have directed their employees to work from home indefinitely and restaurants are empty. Social distancing has become our new reality and for good reason. Limiting the opportunities for this virus to spread is imperative to save lives especially the elderly and immuno-compromised. Every minute, it feels",opinions,OPINION,https://cdn.cnn.com/cnnnext/dam/assets/200313120158-02-empty-aisle-smart--final-grocery-store-0307-story-body.jpg,
h_4403443b63837711dcf5808adaf93171,article,article_7EB30E5B-BFB0-DE10-C8BD-D14DF34C9B50,https://www.cnn.com/world/live-news/coronavirus-outbreak-03-13-20-intl-hnk/index.html,2020-03-13T00:42:49.198Z,2020-03-14T01:49:43.960Z,2020-03-14T01:49:43.960Z,/world/live-news/coronavirus-outbreak-03-13-20-intl-hnk,cnn,,"By Jessie Yeung, Joshua Berlinger, Adam Renton, Meg Wagner, Mike Hayes and Veronica Rocha, CNN",March 13 coronavirus news,"Our live coverage of the coronavirus outbreak has moved here. President Trump tweeted his support Friday night for a coronavirus relief bill, which would give some Americans paid emergency leave and offer free testing for COVID-19. The legislation is part of a deal between House Democrats and the White House. Trump said the bill will be voted on in the House Friday night. Read Trump's tweets: ##Health## Attorney Karina Kufa, who reportedly traveled with Brazilian President Jair Bolsonaro on his recent trip to the United States, tweeted Friday night that she tested positive for novel coronavirus. “My coronavirus exam came",world,WORLD,https://cdn.cnn.com/cnnnext/dam/assets/200130165125-corona-virus-cdc-image-story-body.jpg,livestory_20fedc98-dd43-4f8f-95ec-8f603c8f562d
h_8974a0b1c973448c73c4a11a70c19e09,article,article_BE9CDC52-F642-3FE8-F4A7-D07A28DFD4B7,https://www.cnn.com/2020/03/13/politics/trump-coronavirus-statement-markets/index.html,2020-03-13T12:34:30Z,2020-03-13T16:31:17Z,2020-03-13T16:31:17Z,/2020/03/13/politics/trump-coronavirus-statement-markets,cnn,,"By Kevin Liptak and Jeremy Diamond, CNN",Trump grows more irate as his attempts to contain coronavirus fallout fail,"President Donald Trump has grown more and more irate as his attempts to contain the political fallout of coronavirus -- much less the health crisis itself -- continue to fall short, people close to him said. Trump watched angrily from the West Wing Thursday as stock markets tumbled to their worst percentage loss since the 1987 Black Friday, casting blame on the Federal Reserve for what he increasingly believes is an attempt to ruin his presidency. Hours earlier, Trump griped at a presidential-style address delivered by his likely election year rival, Joe Biden, complaining that Democrats won't band together to",politics,POLITICS,https://cdn.cnn.com/cnnnext/dam/assets/200311211631-donald-trump-oval-office-march-11-2020-04-story-body.jpg,
h_59d06b4ea10f9f215d03dbfb472bf92c,article,article_67055DDC-D386-0D6D-E802-CC3AF2181A70,https://www.cnn.com/world/live-news/coronavirus-outbreak-03-12-20-intl-hnk/index.html,2020-03-12T01:31:11.191Z,2020-03-13T01:43:44.053Z,2020-03-13T01:43:44.053Z,/world/live-news/coronavirus-outbreak-03-12-20-intl-hnk,cnn,,"By Jessie Yeung, Adam Renton, Sheena McKenzie and Meg Wagner, CNN",March 12 coronavirus news,"Our live coverage of the coronavirus pandemic has moved here. Top negotiators were unable to clinch a final agreement on a sweeping legislative package to address the economic fallout of the growing escalating coronavirus crisis tonight, pushing talks into Friday as they sought to close out a handful of outstanding issues. After hours of talks and trading of proposals, including eight separate phone calls over the course of the day between House Speaker Nancy Pelosi and Treasury Secretary Steven Mnuchin -- who is President Donald Trump’s point person on the talks -- negotiators are still attempting to iron out differences",world,WORLD,https://cdn.cnn.com/cnnnext/dam/assets/200312140028-06-coronavirus-travel-impact-0312-france-story-body.jpg,livestory_642a4363-fe9a-43d4-aa4e-fd38a2c95151
h_8f6bb698fe4febb688065b4b4f1a9eae,article,article_17D3870A-9526-91AD-9B2C-CC4EAA4D2F91,https://www.cnn.com/2020/03/12/opinions/hilary-mantel-trilogy-the-mirror-and-the-light-maltby/index.html,2020-03-12T13:28:37Z,2020-03-12T17:50:33Z,2020-03-12T17:50:33Z,/2020/03/12/opinions/hilary-mantel-trilogy-the-mirror-and-the-light-maltby,cnn,,Opinion by Kate Maltby,What 'Wolf Hall' trilogy reveals to us,"Before Hilary Mantel turned her attention to 16th-century English statesman Thomas Cromwell, the subject of her 2009 novel 'Wolf Hall,' the British novelist had long been preoccupied with ghosts. On the first page of her memoir 'Giving Up The Ghost,' she writes of catching a glimpse of her deceased stepfather on the stair -- this is nothing unusual, she tells us, because ""I am used to seeing things that 'aren't there.'"" The chief ghost who haunts that memoir is 'Catriona', Mantel's imagined daughter; not merely unborn, but unconceived. Mantel underwent an emergency hysterectomy at the age of 27, devastating her",opinions,OPINION,https://cdn.cnn.com/cnnnext/dam/assets/200311182532-02-maltby-mantel-opinion-restricted-story-body.jpg,
h_2066f3b7607d64b37e69e8381d8499e6,article,article_EEA5CBD2-0CBF-BB5F-6FC0-B236494D14C3,https://www.cnn.com/2020/03/09/us/new-york-subway-coronavirus/index.html,2020-03-09T11:30:35Z,2020-03-09T19:29:31Z,2020-03-09T20:52:46Z,/2020/03/09/us/new-york-subway-coronavirus,cnn,New York,"By Ray Sanchez, CNN
Photographs by Mark Kauzlarich for CNN",Commuting in the time of coronavirus in the nation's largest subway system,"Beneath Union Square in Manhattan, Robyn Gershon and others pushed onto the packed subway car until the metal-and-glass doors barely closed. Two stops later, the epidemiology professor at New York University's School of Global Public Health scored a prized seat next to a car door. To her immediate right was a woman fidgeting with a cell phone and another whose face was hidden below the eyes by a white surgical mask. A subway rider leaned on a metal pole a couple of feet away, looking around and pressing a black scarf against her nose and mouth. ""Last week somebody near",us,US,https://cdn.cnn.com/cnnnext/dam/assets/200306134847-03-coronavirus-nyc-transit-story-body.jpg,
h_996a73d5d1c61544cd10f8c9cade3cf6,article,article_D4E46858-4669-9693-7442-2FD74287A610,https://www.cnn.com/2020/03/09/opinions/color-of-change-report-criminal-justice-reform-robinson/index.html,2020-03-09T14:29:26Z,2020-03-09T17:49:04Z,2020-03-09T17:49:04Z,/2020/03/09/opinions/color-of-change-report-criminal-justice-reform-robinson,cnn,,Opinion by Rashad Robinson,Your favorite crime shows hinder this life-and-death cause,"At the center of the film and television awards season is a conversation about which shows, films and artists are truly the best. Rightfully so, many have questioned how legitimate that process really is and whether we can fully trust the standards of the voting members of the Academy Awards, for example, who are 84% white. While the battle over ""best"" rages on, an even more important conversation is being lost: the impact of all the rest. Many of the most popular shows rarely get nominated for awards and they are rarely up for meaningful public debate. But they should",opinions,OPINION,https://cdn.cnn.com/cnnnext/dam/assets/200309133134-rashad-robinson-headshot-new-story-body.jpg,
h_866488aa7a52aa987c347308f89a13ac,article,article_F3834F30-C0C4-1807-B681-BABEB93B79AD,https://www.cnn.com/2020/03/08/politics/bernie-sanders-scraps-speech-black-voters/index.html,2020-03-08T18:00:44Z,2020-03-08T19:00:30Z,2020-03-08T19:00:30Z,/2020/03/08/politics/bernie-sanders-scraps-speech-black-voters,cnn,,"By Annie Grayer, CNN",Sanders at last minute scraps speech tailored to black voters,"Sen. Bernie Sanders was expected to deliver a speech tailored to African American voters Saturday night, but what he gave instead was a roughly thirty-minute stump speech -- without a single mention of how his record is better suited than Joe Biden's to serve the black community. Sanders' event in Flint, Michigan, which was billed as a ""racial and economic justice town hall"" with the Democratic presidential candidate, drew a largely white crowd. Ahead of the Vermont senator's remarks to the gathering, campaign communications director Mike Casa told reporters that Sanders ""will tonight directly address the African American community and",politics,POLITICS,https://cdn.cnn.com/cnnnext/dam/assets/200303204043-102-bernie-sanders-lead-image-story-body.jpg,
h_3dbdcccd0d53bcc781a6392a0502a3bb,article,article_7F2D4D44-B594-CD61-A32A-B24B4768C311,https://www.cnn.com/asia/live-news/coronavirus-outbreak-03-07-20-intl-hnk/index.html,2020-03-07T00:19:29.028Z,2020-03-08T02:00:30.933Z,2020-03-08T02:00:30.933Z,/asia/live-news/coronavirus-outbreak-03-07-20-intl-hnk,cnn,Hong Kong,"By Ben Westcott, Adam Renton, Rob Picheta, Fernando Alfonso III and Amir Vera, CNN",March 7 coronavirus news,"Our live coverage has ended. You can follow more live updates here. There are 437 cases of coronavirus in the United States, according to the US Centers for Disease Control and Prevention, as well as state and local governments. There are 49 cases from repatriated citizens from Wuhan (3) and the Diamond Princess (46), according to the CDC. Twenty-one, meanwhile, are from the Grand Princess cruise ship being held off California. According to CNN Health’s tally of US cases that are detected and tested in the United States through US public health systems, 367 cases are in 30 states, bringing",asia,WORLD,https://cdn.cnn.com/cnnnext/dam/assets/200307094120-01-dle-south-korea-story-body.jpg,livestory_948ac8b6-a268-4090-900b-f68285c2d6a0
h_5293e2ed4343f262834e3df36a40e645,article,article_70A4EDF2-447C-255A-0B2C-B1BB59C9E743,https://www.cnn.com/2020/03/07/opinions/biden-sanders-trump-anger-in-2020-hemmer/index.html,2020-03-07T14:10:04Z,2020-03-07T14:10:04Z,2020-03-07T14:10:04Z,/2020/03/07/opinions/biden-sanders-trump-anger-in-2020-hemmer,cnn,,Opinion by Nicole Hemmer,Only one kind of anger counts in the 2020 race,"Now that the Democratic primary has been functionally narrowed to former Vice President Joe Biden and Sen. Bernie Sanders, with Donald Trump waiting in the wings to contend with one of them, there is one prediction about the coming election we can make with a great deal of confidence: There will be a lot of yelling. The election will be an angry one. But its anger will be a certain kind: cramped, masculine, muddled with fear. Perhaps that's the only kind of anger the electorate is comfortable with. But it keeps our political options narrow, and ensures that our rage",opinions,OPINION,https://cdn.cnn.com/cnnnext/dam/assets/170119203232-nicole-hemmer-headshot-story-body.jpg,
